age,sexe,taux,situationFamiliale,nbEnfantsAcharge,deuxiemeVoiture,immatriculation
26,F,543,En Couple,1,FALSE,5698 YQ 83
81,M,968,celibataire,0,FALSE,1708 KV 83
83,F,241,En Couple,2,FALSE,5510 UE 63
48,F,435,En Couple,0,FALSE,16 KO 30
60,F,429,En Couple,3,FALSE,5346 YH 58
49,F,479,En Couple,0,FALSE,9388 PF 35
52,F,548,celibataire,0,FALSE,1470 RG 71
22,M,195,En Couple,0,FALSE,675 MF 90
55,F,535,En Couple,2,FALSE,4792 PB 35
39,F,475,celibataire,0,FALSE,5691 NY 20
37,F,1268,En Couple,3,FALSE,8046 IO 88
74,M,1333,En Couple,1,TRUE,5547 QN 29
35,F,197,En Couple,4,TRUE,8642 LH 42
37,M,537,celibataire,0,FALSE,9981 FC 84
53,F,214,celibataire,0,FALSE,8740 VV 62
51,M,459,En Couple,3,FALSE,5276 QY 56
24,F,216,En Couple,2,TRUE,411 HZ 56
25,M,595,En Couple,0,FALSE,7095 VL 81
57,M,222,En Couple,0,FALSE,7740 PE 29
28,F,1226,En Couple,4,FALSE,7580 JA 90
22,M,1241,celibataire,0,FALSE,5760 WQ 38
50,M,433,En Couple,2,TRUE,8397 FH 49
30,M,415,En Couple,3,FALSE,338 ET 28
50,M,562,Seule,3,FALSE,3966 ZN 50
30,M,402,Seule,2,FALSE,7726 OU 57
54,M,916,En Couple,1,FALSE,6020 IR 90
81,M,566,En Couple,2,FALSE,1299 LN 73
18,M,825,En Couple,4,FALSE,5991 JL 62
29,F,562,En Couple,3,FALSE,9553 AW 48
21,M,1297,En Couple,3,FALSE,7888 HS 79
34,F,429,celibataire,0,FALSE,6060 ZA 85
24,F,1079,En Couple,1,FALSE,9259 UB 51
34,M,1259,celibataire,0,FALSE,9110 FX 71
56,M,1341,Seule,3,FALSE,8134 DS 92
79,M,455,celibataire,0,FALSE,9304 RE 65
24,F,469,celibataire,0,FALSE,3728 RI 55
82,F,198,celibataire,0,FALSE,297 LT 44
39,M,967,celibataire,?,FALSE,442 SN 34
54,M,1117,celibataire,0,FALSE,8565 SH 71
29,F,466,celibataire,0,FALSE,3993 SR 49
44,M,1237,En Couple,4,FALSE,87 FT 32
37,M,1101,En Couple,1,FALSE,3585 CZ 40
22,F,1198,En Couple,4,TRUE,5694 JD 93
64,F,547,En Couple,4,FALSE,6299 QK 62
20,M,902,celibataire,0,FALSE,3019 VQ 64
45,M,185,En Couple,0,FALSE,2159 VR 91
49,F,1126,En Couple,2,FALSE,7313 BK 31
24,M,472,En Couple,3,TRUE,5066 ZQ 77
44,M,444,celibataire,0,FALSE,8900 EG 97
31,M,840,En Couple,4,FALSE,777 AQ 98
19,M,573,celibataire,0,FALSE,1738 PK 53
34,M,455,En Couple,0,FALSE,4540 UO 13
49,M,932,Seule,3,FALSE,8412 KB 41
34,F,1227,celibataire,0,FALSE,8307 CY 77
53,M,167,En Couple,4,TRUE,1669 XJ 35
53,M,999,En Couple,1,FALSE,5972 HC 21
36,F,226,celibataire,0,FALSE,9633 OK 61
28,M,175,En Couple,1,FALSE,6146 SM 78
45,M,1083,Seule,3,FALSE,8191 ZR 50
56,M,560,celibataire,0,FALSE,3991 EK 89
59,F,438,En Couple,0,FALSE,5503 MI 27
33,M,481,En Couple,3,TRUE,4090 EC 66
38,M,445,En Couple,3,TRUE,2037 LW 71
53,M,210,celibataire,0,FALSE,8729 BY 77
29,M,430,En Couple,2,FALSE,8131 AZ 81
83,M,1261,En Couple,2,FALSE,9744 CU 88
54,M,469,En Couple,2,TRUE,3698 DW 71
84,M,1064,En Couple,0,TRUE,384 XX 47
58,M,573,En Couple,3,FALSE,9801 LP 97
73,F,569,celibataire,0,FALSE,504 CS 85
61,F,406,En Couple,2,FALSE,5700 RT 15
47,M,599,En Couple,1,FALSE,831 YN 88
78,M,571,En Couple,2,TRUE,5934 TT 95
76,M,846,En Couple,2,FALSE,343 JE 93
27,M,510,celibataire,0,FALSE,1510 TQ 84
69,M,216,En Couple,0,FALSE,795 BO 20
49,F,928,celibataire,0,FALSE,5901 JA 38
28,M,454,En Couple,2,FALSE,5090 EJ 54
25,M,405,En Couple,1,FALSE,1510 BS 37
23,M,756,En Couple,1,FALSE,1720 LB 18
33,M,424,celibataire,0,FALSE,2549 VN 83
36,M,507,En Couple,2,FALSE,9180 DM 90
33,M,485,En Couple,1,FALSE,9616 QC 11
34,M,517,celibataire,0,FALSE,2668 TS 83
39,F,1200,celibataire,0,FALSE,1920 NM 28
44,M,227,En Couple,0,FALSE,3178 OZ 79
19,M,439,En Couple,4,FALSE,7392 YN 74
20,M,1230,celibataire,0,FALSE,2394 OR 48
84,F,524,En Couple,1,FALSE,205 AV 68
33,M,450,celibataire,0,FALSE,2273 DS 56
46,F,947,En Couple,3,FALSE,9187 EK 31
35,M,242,En Couple,4,FALSE,391 JM 62
49,M,428,En Couple,4,FALSE,7574 CM 22
38,M,950,En Couple,4,FALSE,1333 BL 64
28,F,1295,En Couple,3,FALSE,598 CT 25
30,M,568,celibataire,0,FALSE,7239 XS 59
29,M,520,celibataire,0,FALSE,7881 TI 30
43,F,157,Seule,1,FALSE,1387 UE 23
19,M,564,celibataire,0,FALSE,6564 DH 20
27,M,1222,En Couple,1,FALSE,5152 NO 47
48,M,486,celibataire,0,FALSE,3010 FE 29
73,M,417,celibataire,0,FALSE,3047 SI 38
52,M,212,En Couple,1,FALSE,3227 SP 54
47,M,411,En Couple,1,FALSE,9125 RY 84
49,M,163,En Couple,0,TRUE,2413 QA 21
30,F,403,En Couple,3,FALSE,3566 LD 25
21,M,154,En Couple,1,FALSE,1543 WC 70
45,M,220,En Couple,2,FALSE,6939 JT 68
83,M,475,En Couple,0,FALSE,1416 HA 69
23,M,501,En Couple,4,FALSE,8517 DP 70
53,M,1392,celibataire,0,FALSE,9684 NO 15
29,M,477,En Couple,0,FALSE,4711 HI 81
32,M,1121,En Couple,4,FALSE,8751 JJ 62
28,F,472,celibataire,0,FALSE,9311 XK 92
75,M,182,En Couple,1,FALSE,6623 AA 67
24,F,402,celibataire,0,FALSE,5228 BD 41
20,M,560,En Couple,2,FALSE,1437 XS 21
53,M,232,En Couple,1,FALSE,9377 TR 62
57,F,419,En Couple,0,FALSE,2228 UB 40
76,M,1130,Seule,2,FALSE,7728 HV 85
80,M,461,En Couple,1,TRUE,8352 BI 12
69,F,998,En Couple,1,FALSE,5680 EQ 53
31,F,524,En Couple,4,TRUE,1616 ZX 73
22,M,1319,celibataire,0,FALSE,6408 NP 52
36,F,561,En Couple,0,TRUE,9717 VA 85
27,M,406,En Couple,4,TRUE,2928 GM 82
24,F,237,celibataire,0,FALSE,3744 WJ 81
26,F,188,celibataire,0,FALSE,7894 RX 46
51,M,162,En Couple,4,FALSE,3911 SL 12
54,M,481,En Couple,4,FALSE,1687 CO 97
55,M,150,En Couple,3,TRUE,4623 VF 37
25,M,544,En Couple,2,FALSE,705 EQ 42
24,M,539,celibataire,0,FALSE,547 SJ 66
45,M,532,En Couple,1,FALSE,6855 LG 53
29,F,209,celibataire,0,FALSE,6027 EN 58
42,M,701,celibataire,0,FALSE,4012 HZ 47
32,M,536,celibataire,0,FALSE,8565 YG 68
28,M,542,En Couple,0,FALSE,9558 LU 65
28,M,224,Seul,0,FALSE,2960 GM 64
45,F,156,celibataire,0,FALSE,3276 NK 54
23,M,517,En Couple,3,FALSE,3755 CW 79
27,F,522,celibataire,0,FALSE,2488 DK 90
26,M,505,En Couple,0,TRUE,8810 LK 87
42,M,1391,En Couple,3,TRUE,6614 VW 92
26,F,548,celibataire,0,FALSE,4273 LJ 71
18,F,167,celibataire,0,FALSE,2754 OO 84
32,M,170,En Couple,2,FALSE,4102 JT 63
41,M,155,En Couple,0,FALSE,1966 JG 63
61,F,222,En Couple,0,FALSE,6178 TN 65
30,M,457,En Couple,0,TRUE,329 ME 74
29,F,527,En Couple,4,TRUE,8896 AP 80
42,M,164,En Couple,1,FALSE,5480 LF 77
73,M,1391,En Couple,3,TRUE,8189 JF 81
30,M,210,celibataire,0,FALSE,8096 JA 90
55,M,513,celibataire,0,FALSE,1046 ZI 75
22,M,520,En Couple,2,FALSE,1929 QR 46
21,F,520,En Couple,1,FALSE,9484 OO 92
20,M,474,En Couple,0,FALSE,6940 XG 38
57,M,159,En Couple,4,FALSE,2866 QG 69
37,F,193,En Couple,0,FALSE,4934 QA 61
47,F,525,celibataire,0,FALSE,1853 QM 59
25,M,587,En Couple,2,FALSE,1938 TA 61
18,M,494,En Couple,0,FALSE,7811 YH 80
57,F,1110,En Couple,2,FALSE,5170 QK 24
21,M,420,En Couple,2,FALSE,636 ON 46
63,M,178,celibataire,0,FALSE,2215 OS 10
56,F,1136,En Couple,3,FALSE,3284 TT 19
30,M,404,celibataire,0,FALSE,8611 ZY 55
29,M,233,celibataire,0,FALSE,5814 HE 89
49,M,159,Seule,3,FALSE,4926 LI 18
23,M,168,celibataire,0,FALSE,9234 AF 34
24,F,560,celibataire,0,FALSE,6942 VR 50
18,F,430,celibataire,0,FALSE,3303 ZE 31
38,M,514,En Couple, ,FALSE,4364 HD 91
34,M,857,En Couple,0,FALSE,1433 EH 95
27,M,498,celibataire,0,FALSE,7413 WW 93
29,F,412,En Couple,4,FALSE,4092 QI 30
22,M,229,En Couple,4,FALSE,6327 ZI 89
34,F,401,En Couple,3, ,2790 AI 53
45,M,1399,celibataire,0,FALSE,4351 WZ 34
18,M,1165,celibataire,0,FALSE,3792 RG 32
51,F,966,En Couple,2,FALSE,4465 FM 73
51,M,599,celibataire,0,FALSE,725 KU 84
81,F,411,En Couple,3,FALSE,4223 NO 38
20,M,241,En Couple,0,FALSE,8802 VW 69
35,M,799,En Couple,4,TRUE,8704 NV 82
26,M,1132,celibataire,0,FALSE,8356 TW 52
40,M,531,celibataire,?,FALSE,9003 GV 98
49,M,239,Marie,4,FALSE,508 XJ 67
53,F,562,En Couple,2,FALSE,5897 TK 37
25,M,574,En Couple,1,FALSE,285 WB 32
18,F,491,En Couple,0,FALSE,869 SN 29
63,F,407,En Couple,2,TRUE,7324 VS 72
40,M,1297,Seule,3,FALSE,2175 SH 72
29,F,431,En Couple,4,FALSE,1759 FI 77
58,M,191,En Couple,1,TRUE,3732 AN 50
41,M,586,En Couple,2,FALSE,9822 JN 69
25,M,1121,En Couple,2,FALSE,6983 KF 56
74,M,574,En Couple,2,TRUE,9205 SO 27
61,M,1154,celibataire,0,FALSE,7387 HW 31
19,M,171,En Couple,4,FALSE,5855 QK 73
75,M,152,En Couple,4,FALSE,5478 XI 54
61,F,203,En Couple,1,FALSE,860 YU 61
19,M,193,En Couple,2,TRUE,1616 OA 10
28,F,998,celibataire,0,FALSE,7355 VT 67
50,M,590,En Couple,0,FALSE,4065 UW 85
22,M,536,En Couple,1,FALSE,976 WT 47
78,F,597,celibataire,0,FALSE,7046 OV 65
71,M,1305,celibataire,0,FALSE,1167 GB 96
73,M,555,En Couple,2,FALSE,8267 OZ 79
66,F,176,En Couple,2,FALSE,5422 EO 18
49,F,236,En Couple,4,FALSE,6241 YD 11
37,M,483,En Couple,2,FALSE,6487 IF 21
46,M,495,celibataire,0,FALSE,9530 NK 23
28,M,973,En Couple,1,FALSE,9539 CG 21
70,M,567,En Couple,3,FALSE,2856 SP 87
82,M,712,En Couple,3,FALSE,1327 RC 52
45,M,924,En Couple,3,FALSE,9393 SN 26
61,M,422,celibataire,0,FALSE,5866 WT 20
32,F,178,En Couple,4,FALSE,1549 SI 51
51,M,243,En Couple,1,FALSE,5924 ZD 44
79,M,1294,En Couple,4,TRUE,5685 QD 93
48,M,848,En Couple,4,FALSE,3617 ED 91
57,F,737,En Couple,4,TRUE,2550 YH 75
20,M,579,En Couple,0,FALSE,9220 JV 71
64,M,479,En Couple,3,FALSE,8300 BT 62
55,F,468,En Couple,2,FALSE,7571 VR 18
73,M,216,En Couple,0,FALSE,1175 CU 50
82,M,448,celibataire,0,FALSE,9097 MW 30
83,M,493,celibataire,0,FALSE,3720 CQ 41
24,M,191,En Couple,4,FALSE,910 TP 98
31,F,535,celibataire,0,FALSE,452 YD 65
38,M,968,celibataire,0,FALSE,3265 SW 75
80,M,426,En Couple,2,FALSE,9583 OP 35
18,F,414,En Couple,3,TRUE,7838 VM 32
28,M,849,Seule,1,FALSE,2770 GC 52
30,M,1113,En Couple,1,FALSE,8008 VO 20
40,M,730,En Couple,0,FALSE,5670 NG 91
56,M,442,En Couple,0,FALSE,3280 NF 11
24,M,575,En Couple,0,FALSE,6054 KW 76
75,F,239,En Couple,0,FALSE,6219 LL 69
79,M,175,celibataire,0,FALSE,7952 AE 97
23,M,464,En Couple,3,FALSE,4623 EU 21
43,M,922,celibataire,0,FALSE,2772 XY 33
21,M,464,celibataire,0,FALSE,9861 WJ 73
59,M,403,En Couple,0,FALSE,6883 YP 40
84,M,763,En Couple,1,TRUE,9080 PR 32
32,M,761,En Couple,4,FALSE,3136 BB 58
40,F,409,En Couple,3,TRUE,485 UC 73
47,F,512,En Couple,2,FALSE,9058 LL 38
56,F,477,En Couple,3,FALSE,3465 AI 49
33,M,180,celibataire,0,FALSE,6960 FT 16
28,F,1155,En Couple,2,FALSE,853 SY 48
45,M,991,celibataire,0,FALSE,3507 MI 78
33,M,595,En Couple,2,FALSE,8253 JT 94
30,M,553,En Couple,4,FALSE,55 KS 74
73,F,726,En Couple,3,FALSE,8676 XZ 63
36,F,850,En Couple,2,TRUE,4505 YG 21
36,M,758,N/D,0,FALSE,8896 EY 19
48,M,230,celibataire,0,FALSE,7001 BE 68
28,M,246,celibataire,0,FALSE,2732 UP 43
24,M,219,En Couple,0,TRUE,9402 CC 42
54,M,156,celibataire,0,FALSE,2801 VP 84
46,M,591,celibataire,0,FALSE,2461 CC 25
80,M,1305,celibataire,0,FALSE,5147 SZ 22
33,M,417,En Couple,2,FALSE,713 RK 80
33,F,1124,En Couple,0,FALSE,9450 HI 66
22,M,572,En Couple,0,TRUE,8325 YT 91
20,M,1032,En Couple,2,FALSE,173 SQ 38
83,M,480,Seule,1,FALSE,780 VT 82
67,M,551,celibataire,0,FALSE,7320 AJ 27
46,M,458,En Couple,3,FALSE,9895 XW 51
23,M,876,En Couple,1,FALSE,1151 AT 12
41,M,171,En Couple,0,FALSE,4790 WK 69
18,F,155,En Couple,1,FALSE,9976 LL 57
24,M,577,celibataire,0,FALSE,1015 GR 88
44,F,1206,En Couple,3,FALSE,7277 QW 17
58,M,583,celibataire,0,FALSE,4044 FQ 53
41,M,882,Seule,3,FALSE,8439 CU 50
25,F,576,En Couple,3,FALSE,2106 RA 75
28,M,468,En Couple,2,FALSE,5299 EX 80
43,F,594,celibataire,0,FALSE,2500 UZ 34
36,F,247,En Couple,4,FALSE,9328 JB 60
24,F,1104,En Couple,1,FALSE,1347 WR 10
21,M,1270,En Couple,1,FALSE,9471 TL 55
27,M,427,En Couple,3,FALSE,2176 IK 88
63,F,443,celibataire,0,FALSE,3489 IC 60
79,F,1020,celibataire,0,FALSE,1000 PX 65
18,F,523,En Couple,0,FALSE,9660 OT 88
25,F,226,celibataire,0,FALSE,2167 KJ 28
69,M,1366,celibataire,0,FALSE,3462 BS 41
81,M,411,celibataire,0,FALSE,7165 DY 28
18,M,476,En Couple,1,FALSE,8999 EJ 90
26,M,1362,En Couple,4,FALSE,7020 EL 19
26,F,823,En Couple,0,FALSE,2683 JA 34
26,M,524,celibataire,0,FALSE,6918 MG 41
29,M,531,En Couple,0,FALSE,1037 DX 45
60,M,1300,En Couple,1,FALSE,4451 JM 94
44,F,1155,En Couple,2,TRUE,4029 HH 86
27,M,226,En Couple,0,FALSE,2953 JZ 10
29,M,1156,En Couple,4,FALSE,6763 XR 51
34,M,871,celibataire,0,FALSE,5650 IC 17
31,F,1122,En Couple,2,FALSE,393 ME 62
24,M,408,En Couple,4,FALSE,1481 GE 27
57,F,1322,celibataire,0,FALSE,7883 PI 58
69,F,561,Seule,3,FALSE,3468 ZP 20
25,M,428,Seule,3,FALSE,4154 UK 73
42,M,249,En Couple,1,TRUE,5227 EY 89
44,F,572,En Couple,2,FALSE,5036 AJ 50
30,F,445,En Couple,0,FALSE,8999 IY 81
50,M,558,celibataire,0,FALSE,878 QK 93
23,M,510,En Couple,0,FALSE,1923 RI 70
31,M,1146,En Couple,1,FALSE,2522 YM 83
70,M,1282,En Couple,3,TRUE,3782 SM 32
58,M,155,En Couple,0,FALSE,7808 OP 27
84,M,175,En Couple,3,FALSE,199 FH 13
18,F,217,En Couple,4,FALSE,3841 DV 58
25,M,1070,celibataire,0,FALSE,8079 TT 83
34,M,171,En Couple,1,FALSE,9598 UL 29
54,M,577, ,0,FALSE,2138 KQ 35
47,F,953,Seule,1,FALSE,6989 FD 19
37,F,184,En Couple,2,TRUE,8741 BN 91
23,M,440,celibataire,0,FALSE,1092 ER 88
27,F,565,celibataire,0,FALSE,1889 LP 81
32,M,184,celibataire,0,FALSE,2651 JR 89
67,M,453,celibataire,0,FALSE,3534 FM 98
24,F,529,En Couple,1,FALSE,7902 GD 15
71,M,436,celibataire,0,FALSE,4128 QG 47
29,M,1235,celibataire,0,FALSE,2553 GI 63
23,F,588,En Couple,1,FALSE,7389 LU 87
64,M,973,En Couple,0,TRUE,2393 BI 98
43,M,209,En Couple,1,FALSE,7917 YL 49
56,F,559,celibataire,0,FALSE,5761 ZD 21
41,M,1158,celibataire,0,FALSE,9960 BC 56
44,M,507,En Couple,1,FALSE,8834 EW 16
27,F,172,En Couple,2,FALSE,891 WX 10
33,M,487,celibataire,0,FALSE,2721 QT 74
61,M,555,En Couple,1,TRUE,7315 PS 88
46,M,462,celibataire,0,FALSE,5396 MQ 86
21,M,551,celibataire,0,FALSE,7503 AU 77
31,M,152,En Couple,0,FALSE,9461 ZS 26
51,M,157,En Couple,4,FALSE,3553 EY 71
42,M,547,En Couple,1,FALSE,5501 EK 90
21,F,221,En Couple,2,FALSE,7821 UM 44
28,M,542,En Couple,2,FALSE,8169 AU 70
28,M,577,celibataire,0,FALSE,8777 DC 52
72,F,463,En Couple,2,TRUE,1097 QS 75
67,M,570,En Couple,3,FALSE,7275 YU 68
22,M,1183,celibataire,0,FALSE,987 XR 49
79,M,511,En Couple,4,FALSE,3710 AX 72
41,F,220,En Couple,1,FALSE,3012 QZ 38
18,F,860,En Couple,1,FALSE,7308 IG 32
21,M,156,En Couple,3,TRUE,6102 FT 57
18,M,217,celibataire,0,FALSE,1124 XN 89
75,M,1161,celibataire,0,FALSE,5242 YG 76
20,M,1061,En Couple,0,TRUE,6453 FY 38
69,M,940,celibataire,0,FALSE,1048 KM 49
58,M,566,En Couple,1,FALSE,8769 EZ 50
28,M,448,En Couple,0,FALSE,7818 OC 95
18,M,1270,En Couple,2,FALSE,2795 ZU 43
56,M,241,En Couple,1,FALSE,8700 QL 69
76,M,555,celibataire,0,FALSE,1432 UB 37
34,F,563,celibataire,0,FALSE,3022 LG 76
37,M,964,celibataire,0,FALSE,3489 BR 87
36,M,173,celibataire,0,FALSE,6351 JJ 54
50,F,777,En Couple,0,FALSE,9359 SC 18
79,M,1127,En Couple,3,FALSE,7795 AO 55
32,M,152,En Couple,2,FALSE,1565 ES 14
38,M,493,En Couple,0,FALSE,4238 CW 89
60,M,489,celibataire,0,FALSE,3546 JX 65
21,M,166,Seule,2,FALSE,1879 OP 25
82,M,537,En Couple,0,FALSE,3028 HJ 90
43,M,587,En Couple,1,FALSE,3013 PS 84
82,M,525,celibataire,0,FALSE,3181 CD 19
31,M,533,Marie,0,FALSE,6901 VB 80
52,M,432,En Couple,2,TRUE,5112 ZU 38
50,M,507,En Couple,3,FALSE,1889 JI 70
22,F,775,En Couple,4,FALSE,8524 YA 41
72,M,1185,En Couple,2,FALSE,761 CN 94
39,F,843,celibataire,0,FALSE,7968 GX 75
47,M,405,En Couple,4,FALSE,9022 RN 41
32,M,188,celibataire,0,FALSE,7389 XX 65
48,F,1300,En Couple,4,TRUE,689 ZZ 59
76,F,423,celibataire,0,FALSE,5391 QB 77
37,M,402,En Couple,0,FALSE,8248 HQ 65
83,M,590,celibataire,0,FALSE,899 NG 55
26,M,226,En Couple,1,FALSE,7369 TM 37
26,M,182,En Couple,3,FALSE,7258 CG 32
19,M,406,En Couple,4,TRUE,4877 KT 54
64,M,824,En Couple,4,FALSE,6068 OV 80
45,F,529,En Couple,1,FALSE,8174 WE 30
18,M,159,En Couple,0,FALSE,7974 BF 83
69,F,214,En Couple,1,FALSE,4712 KK 92
53,F,199,En Couple,1,FALSE,8100 LI 54
33,M,157,En Couple,2,TRUE,2779 QY 52
26,M,715,En Couple,1,FALSE,5142 BV 74
50,F,513,celibataire,0,FALSE,8695 UR 89
26,M,1200,celibataire,0,FALSE,4359 AE 84
19,F,915,En Couple,2,FALSE,6430 JI 35
28,M,208,En Couple,3,FALSE,4609 CG 50
39,F,537,celibataire,0,FALSE,1301 UZ 49
71,F,554,celibataire,0,FALSE,8513 XT 84
23,M,202,Seule,2,FALSE,546 QV 47
47,M,186,Seule,2,FALSE,1673 YK 75
29,M,857,En Couple,0,FALSE,3135 WD 90
24,F,1171,Seule,1,FALSE,7672 FY 32
27,M,736, ,0,FALSE,5061 YM 83
61,M,489,En Couple,4,FALSE,7139 ZY 49
65,M,835,En Couple,3,FALSE,3090 FX 95
39,F,477,En Couple,2,FALSE,9072 HM 65
34,F,812,celibataire,0,FALSE,1171 SE 15
73,M,582,celibataire,0,FALSE,9141 EO 91
53,M,208,En Couple,2,FALSE,9625 KF 96
19,M,552,Seule,2,FALSE,2157 FW 38
69,M,501,En Couple,1,FALSE,5304 PT 46
50,F,543,celibataire,0,FALSE,8258 RS 79
22,M,435,En Couple,2,FALSE,3907 BO 58
73,M,428,En Couple,1,FALSE,2291 ID 12
72,M,501,celibataire,0,FALSE,8465 DA 55
25,M,1360,Seule,3,FALSE,1663 BY 85
21,M,?,En Couple,1,FALSE,9691 GX 39
58,?,561,celibataire,0,FALSE,2952 UU 63
52,M,509,celibataire,0,FALSE,6282 CI 49
28,M,570,En Couple,2,FALSE,5377 LR 42
59,F,556,En Couple,2,FALSE,1821 BW 65
54,M,213,Seule,2,FALSE,3776 TG 64
55,M,497,En Couple,3,FALSE,6689 YF 33
36,M,220,En Couple,2,FALSE,1500 UK 26
32,F,422,En Couple,4,FALSE,6406 IX 14
43,M,597,celibataire,0,FALSE,2751 IJ 75
79,M,1002,celibataire,0,FALSE,4960 LX 61
79,F,499,En Couple,3,FALSE,2148 ZU 95
51,M,156,En Couple,3,FALSE,8243 NL 88
77,F,1358,En Couple,3,FALSE,8361 OB 70
18,F,218,celibataire,0,FALSE,9590 SV 96
28,F,589,En Couple,1,FALSE,1358 GU 47
20,M,572,En Couple,1,TRUE,1201 LQ 66
45,M,505,En Couple,2,FALSE,1796 VU 92
27,M,404,celibataire,0,FALSE,5950 KF 36
66,F,459,En Couple,1,FALSE,5119 HZ 76
20,M,1326,Seule,2,FALSE,9770 BA 70
48,M,975,celibataire,0,FALSE,4836 TV 57
81,M,927,En Couple,2,FALSE,6565 WI 33
21,M,403,celibataire,0,FALSE,5195 LJ 98
59,F,1018,En Couple,1,FALSE,8765 AG 11
37,M,524,En Couple,2,FALSE,7373 WH 60
48,M,554,En Couple,4,FALSE,2311 IP 46
83,M,201,En Couple,3,FALSE,9670 RB 35
46,F,237,celibataire,0,FALSE,9862 OO 26
22,M,979,En Couple,4,FALSE,3764 PO 94
38,M,509,celibataire,0,FALSE,3425 BC 65
51,F,411,En Couple,0,FALSE,6757 TD 31
83,M,1033,En Couple,2,FALSE,273 DH 18
44,F,175,celibataire,0,FALSE,957 LX 26
65,M,511,En Couple,3,FALSE,8095 JP 29
33,M,402,celibataire,0,FALSE,2973 HV 15
26,M,748,En Couple,4,FALSE,7034 WF 89
74,M,566,celibataire,0,FALSE,1308 PY 86
48,M,189,En Couple,1,FALSE,415 NA 70
23,M,182,Seule,3,FALSE,4994 FI 82
55,M,187,En Couple,0,FALSE,926 RG 67
52,M,520,celibataire,0,FALSE,6743 LN 64
24,M,578,En Couple,3,FALSE,1756 HX 90
19,M,152,celibataire,0,FALSE,4472 ZH 58
82,F,518,En Couple,2,FALSE,9243 BI 84
?,M,1162,celibataire,0,FALSE,4274 PA 92
62,M,228,En Couple,1,FALSE,2818 JZ 76
33,M,433,En Couple,1,TRUE,7893 OA 47
47,M,401,En Couple,1,FALSE,8523 CB 35
52,M,187,En Couple,4,FALSE,1489 JI 73
54,M,494,celibataire,0,FALSE,5887 KA 59
49,M,443,En Couple,2,FALSE,555 IE 37
31,M,1217,Seule,2,FALSE,9244 BM 37
65,M,436,En Couple,2,FALSE,6553 QL 26
48,M,1060,celibataire,0,FALSE,6239 ZU 96
22,M,448,En Couple,0,FALSE,609 UZ 63
84,M,554,En Couple,2,FALSE,9178 AC 36
29,F,1027,celibataire,0,FALSE,5726 TY 82
39,F,727,En Couple,0,FALSE,3374 LG 68
27,M,819,Seule,1,FALSE,4986 FN 12
42,M,454,celibataire,0,FALSE,1681 ES 52
59,M,587,En Couple,0,FALSE,5973 VS 72
38,M,421,celibataire,0,FALSE,7177 PV 34
60,M,192,En Couple,1,TRUE,7436 QF 85
19,M,1206,celibataire,0,FALSE,3119 GE 16
35,F,422,En Couple,2,FALSE,1698 HW 71
26,M,233,En Couple,0,TRUE,685 HD 34
61,M,545,celibataire,0,FALSE,6234 GQ 98
84,M,972,Seule,3,FALSE,9264 WS 88
28,M,446,Seule,3,FALSE,7017 MJ 88
51,M,197,Seule,1,FALSE,2741 OI 30
24,M,1381,En Couple,1,FALSE,9816 BT 67
18,M,595,En Couple,2,TRUE,9407 AP 58
29,F,196,En Couple,1,FALSE,9024 EB 61
22,M,748,En Couple,4,FALSE,4863 EB 41
19,F,168,En Couple,0,FALSE,6093 VQ 43
46,M,951,En Couple,1,FALSE,8906 PS 15
41,M,403,En Couple,1,FALSE,9483 RZ 84
46,F,526,En Couple,4,FALSE,4839 ZJ 19
23,M,182,En Couple,3,FALSE,8331 RA 50
49,F,580,En Couple,4,FALSE,8958 JJ 85
22,F,537,celibataire,0,FALSE,7214 LF 40
26,M,571,celibataire,0,FALSE,6729 DW 58
22,M,792,En Couple,0,FALSE,1432 RA 28
20,M,194,celibataire,0,FALSE,614 ZS 25
20,F,1088,En Couple,3,FALSE,174 PR 28
37,M,501,En Couple,2,FALSE,5266 AZ 42
44,M,214,En Couple,1,FALSE,1544 YW 40
43,F,207,En Couple,1,FALSE,2847 DT 50
26,M,1308,En Couple,1,FALSE,9423 HZ 15
36,M,594,celibataire,0,FALSE,4254 QF 43
20,M,987,celibataire,0,FALSE,63 FK 58
22,M,583,Seule,2,FALSE,9845 AN 19
50,F,1391,Seule,-1,FALSE,2422 RT 35
18,M,890,celibataire,0,FALSE,3514 XX 53
41,M,225,En Couple,2,TRUE,7875 XY 35
34,M,1162,celibataire,0,FALSE,5270 OP 93
79,F,439,En Couple,0,FALSE,9415 ME 31
61,M,534,celibataire,0,FALSE,5667 VZ 92
20,F,460,En Couple,2,FALSE,5143 QJ 96
34,F,544,En Couple,1,FALSE,2750 GI 46
49,M,484,En Couple,0,FALSE,3239 RU 53
29,M,472,celibataire,0,FALSE,3589 PE 77
24,F,1117,celibataire,0,FALSE,4463 NS 92
58,M,1229,En Couple,1,FALSE,9080 PB 86
44,M,190,En Couple,4,FALSE,8954 AS 64
58,F,192,celibataire,0,FALSE,2731 JP 67
42,M,1151,En Couple,2,FALSE,7346 MS 70
33,M,448,En Couple,0,FALSE,8531 TO 35
28,M,156,En Couple,2,FALSE,1813 SZ 58
51,F,545,celibataire,0,FALSE,4484 AO 54
54,F,453,En Couple,3,TRUE,6226 QB 23
39,F,438,En Couple,1,FALSE,7737 LQ 24
